price,price_per_meter,elevator,parking,storage,location_encoded,floor_number,area
4500000000,80357000,0.0,1.0,1.0,26,2.0,56.0
7000000000,82352000,0.0,1.0,1.0,22,1.0,85.0
2200000000,29729000,1.0,1.0,1.0,4,2.0,74.0
28500000000,259090000,1.0,1.0,1.0,78,5.0,110.0
25500000000,175862000,1.0,1.0,1.0,46,6.0,145.0
9600000000,160000000,1.0,1.0,1.0,153,6.0,60.0
1716000000,33000000,1.0,0.0,1.0,29,3.0,52.0
4800000000,80000000,1.0,1.0,1.0,154,4.0,60.0
8900000000,136923000,1.0,1.0,1.0,9,2.0,65.0
4400000000,64705000,0.0,0.0,0.0,24,0.0,68.0
2300000000,23000000,1.0,1.0,1.0,17,12.0,100.0
7400000000,80434000,1.0,1.0,1.0,0,7.0,92.0
64000000000,320000000,1.0,1.0,1.0,130,6.0,200.0
2620000000,79393000,0.0,0.0,1.0,155,1.0,33.0
6900000000,97183000,1.0,1.0,1.0,58,1.0,71.0
12800000000,85333000,1.0,1.0,1.0,17,10.0,150.0
3220000000,87027000,0.0,1.0,1.0,156,2.0,37.0
5800000000,79452000,0.0,1.0,1.0,131,3.0,73.0
12650000000,140555000,1.0,1.0,1.0,8,3.0,90.0
2150000000,43877000,0.0,0.0,1.0,157,3.0,49.0
3200000000,78048000,0.0,1.0,1.0,158,1.0,41.0
5350000000,84920000,1.0,1.0,1.0,56,4.0,63.0
10400000000,102970000,1.0,1.0,1.0,0,2.0,101.0
6450000000,83766000,1.0,1.0,1.0,12,1.0,77.0
4350000000,75000000,1.0,1.0,1.0,30,1.0,58.0
2450000000,49000000,0.0,0.0,1.0,108,2.0,50.0
130000000000,382352000,1.0,1.0,1.0,75,6.0,340.0
31780000000,238947000,1.0,1.0,1.0,33,5.0,133.0
7500000000,108695000,1.0,1.0,1.0,26,1.0,69.0
6900000000,90789000,1.0,1.0,1.0,12,1.0,76.0
8100000000,90000000,1.0,1.0,1.0,159,4.0,90.0
4500000000,69230000,0.0,1.0,1.0,160,2.0,65.0
4350000000,66923000,0.0,0.0,1.0,56,2.0,65.0
9850000000,117261000,1.0,1.0,1.0,8,1.0,84.0
3500000000,40697000,1.0,0.0,1.0,161,7.0,86.0
18000000000,257142000,1.0,1.0,1.0,162,1.0,70.0
28000000000,233333000,1.0,1.0,1.0,35,7.0,120.0
2750000000,65476000,0.0,1.0,1.0,55,1.0,42.0
3150000000,70000000,1.0,1.0,1.0,10,3.0,45.0
3200000000,58181000,1.0,0.0,1.0,10,3.0,55.0
16000000000,118518000,1.0,1.0,1.0,163,1.0,135.0
5550000000,81617000,1.0,1.0,0.0,0,2.0,68.0
6500000000,65000000,0.0,0.0,1.0,28,4.0,100.0
45900000000,270000000,1.0,1.0,1.0,138,2.0,170.0
2150000000,39814000,1.0,0.0,1.0,164,1.0,55.0
14190000000,105111000,0.0,1.0,1.0,165,1.0,135.0
7800000000,111428000,1.0,1.0,1.0,19,1.0,70.0
1900000000,39583000,1.0,1.0,0.0,164,3.0,48.0
2800000000,40000000,0.0,0.0,1.0,144,4.0,70.0
9250000000,126712000,1.0,1.0,1.0,111,3.0,74.0
10000000000,90909000,1.0,1.0,1.0,91,4.0,110.0
32500000000,240740000,1.0,1.0,1.0,35,1.0,135.0
55200000000,230000000,1.0,1.0,1.0,23,4.0,240.0
23000000000,230000000,1.0,1.0,1.0,125,3.0,100.0
2500000000,39682000,0.0,1.0,1.0,3,2.0,63.0
25200000000,204878000,1.0,1.0,1.0,23,5.0,123.0
28000000000,200000000,1.0,1.0,1.0,138,6.0,140.0
4150000000,69166000,0.0,0.0,1.0,150,1.0,60.0
11000000000,122222000,1.0,1.0,1.0,6,1.0,90.0
31000000000,206666000,1.0,1.0,1.0,33,4.0,150.0
5750000000,99137000,1.0,1.0,1.0,27,4.0,58.0
7973000000,119000000,1.0,1.0,1.0,5,5.0,67.0
7500000000,110294000,1.0,1.0,1.0,19,3.0,68.0
18000000000,157894000,1.0,1.0,1.0,79,5.0,114.0
70500000000,320454000,1.0,1.0,1.0,46,5.0,220.0
13000000000,200000000,1.0,1.0,1.0,138,3.0,65.0
7299000000,96039000,1.0,1.0,1.0,8,3.0,76.0
3750000000,65789000,1.0,1.0,1.0,27,1.0,57.0
6900000000,86250000,1.0,1.0,1.0,27,5.0,83.0
23800000000,153548000,1.0,1.0,1.0,53,3.0,160.0
15490000000,115597000,1.0,1.0,1.0,169,5.0,134.0
28000000000,165680000,1.0,1.0,1.0,67,4.0,169.0
35000000000,175000000,1.0,1.0,1.0,37,1.0,200.0
3150000000,68478000,1.0,1.0,0.0,170,1.0,46.0
8500000000,163461000,1.0,1.0,1.0,100,3.0,52.0
4000000000,70175000,1.0,1.0,1.0,26,3.0,57.0
12550000000,153048000,0.0,1.0,1.0,20,1.0,82.0
3500000000,56451000,1.0,0.0,1.0,55,5.0,62.0
99000000000,441964000,1.0,1.0,1.0,75,9.0,224.0
2150000000,52439000,0.0,0.0,1.0,40,3.0,41.0
49000000000,326666000,1.0,1.0,1.0,33,1.0,150.0
4250000000,73275000,0.0,1.0,0.0,24,3.0,58.0
10600000000,61988000,1.0,1.0,1.0,171,1.0,170.0
7800000000,87640000,1.0,1.0,1.0,88,13.0,91.0
750000000,6521000,1.0,1.0,1.0,11,17.0,115.0
10000000000,142857000,1.0,1.0,1.0,172,1.0,70.0
3600000000,64285000,0.0,0.0,1.0,38,2.0,56.0
2750000000,52884000,0.0,1.0,1.0,173,2.0,52.0
11000000000,157142000,1.0,1.0,1.0,25,4.0,70.0
19200000000,142222000,1.0,1.0,1.0,9,3.0,135.0
4700000000,67142000,0.0,1.0,1.0,147,2.0,70.0
5850000000,97500000,0.0,1.0,1.0,8,3.0,60.0
2900000000,58000000,0.0,0.0,1.0,108,2.0,50.0
2700000000,30000000,1.0,1.0,1.0,17,8.0,90.0
8250000000,125000000,1.0,1.0,1.0,64,2.0,66.0
10500000000,119318000,1.0,1.0,1.0,64,4.0,88.0
350000000,7000000,1.0,1.0,1.0,11,8.0,50.0
5000000000,73529000,1.0,1.0,0.0,101,1.0,68.0
9250000000,103932000,1.0,1.0,0.0,174,5.0,89.0
7220000000,95000000,1.0,1.0,1.0,156,1.0,76.0
4000000000,83333000,1.0,1.0,1.0,24,4.0,48.0
11000000000,119565000,1.0,1.0,1.0,19,1.0,92.0
6000000000,83333000,1.0,1.0,1.0,137,3.0,72.0
22000000000,203703000,1.0,1.0,1.0,78,2.0,108.0
4700000000,74603000,0.0,0.0,0.0,175,2.0,5.0
3800000000,59375000,0.0,0.0,0.0,176,0.0,64.0
3150000000,52500000,1.0,0.0,1.0,170,7.0,60.0
5200000000000,130000000000,0.0,1.0,1.0,38,3.0,40.0
5400000000,114893000,0.0,1.0,1.0,39,2.0,47.0
17990000000,115320000,1.0,1.0,1.0,147,6.0,156.0
25000000000,161290000,1.0,1.0,1.0,177,1.0,155.0
21000000000,181034000,1.0,1.0,1.0,70,4.0,116.0
21500000000,204761000,1.0,1.0,1.0,85,2.0,105.0
1300000000,20000000,1.0,1.0,1.0,17,8.0,65.0
14900000000,153608000,1.0,1.0,1.0,35,3.0,97.0
13000000000,200000000,1.0,1.0,1.0,6,5.0,65.0
7100000000,92207000,0.0,1.0,1.0,64,3.0,77.0
19000000000,158333000,1.0,1.0,1.0,89,4.0,125.0
25200000000,229090000,1.0,1.0,1.0,46,5.0,109.0
1000000,13000,1.0,1.0,1.0,1,4.0,72.0
13200000000,100000000,1.0,1.0,1.0,17,2.0,132.0
26000000000,179310000,1.0,1.0,1.0,85,1.0,145.0
5350000000,76428000,0.0,0.0,1.0,150,3.0,70.0
32000000000,242424000,1.0,1.0,1.0,53,3.0,132.0
33000000000,227586000,1.0,1.0,1.0,178,5.0,145.0
7900000000,109722000,0.0,1.0,1.0,5,1.0,72.0
1670000000,41750000,0.0,0.0,0.0,152,0.0,40.0
13000000000,123809000,1.0,1.0,1.0,19,4.0,105.0
7450000000,80978000,1.0,1.0,1.0,12,1.0,92.0
49900000000,302424000,1.0,1.0,1.0,78,2.0,24.0
5500000000,45833000,1.0,1.0,1.0,82,11.0,120.0
29000000000,181250000,1.0,1.0,1.0,78,2.0,160.0
4100000000,62121000,1.0,0.0,1.0,10,1.0,66.0
30000000000,200000000,1.0,1.0,1.0,78,9.0,150.0
8600000000,103614000,0.0,1.0,1.0,151,2.0,83.0
14400000000,129729000,1.0,1.0,1.0,179,6.0,111.0
19000000000,162393000,1.0,1.0,1.0,100,2.0,117.0
18100000000,192553000,1.0,1.0,1.0,177,2.0,94.0
2700000000,40298000,0.0,1.0,1.0,164,2.0,67.0
2490000000,62250000,0.0,0.0,1.0,26,3.0,40.0
4950000000,73880000,1.0,1.0,1.0,26,2.0,67.0
4600000000,70769000,0.0,0.0,1.0,22,0.0,65.0
19800000000,143478000,1.0,1.0,1.0,20,4.0,138.0
12000000000,120000000,1.0,1.0,1.0,153,4.0,100.0
8000000000,123076000,1.0,1.0,1.0,19,2.0,65.0
89000000000,211904000,1.0,1.0,1.0,180,7.0,420.0
98000000000,319218000,1.0,1.0,1.0,33,1.0,307.0
6300000000,73255000,1.0,0.0,1.0,55,1.0,86.0
4300000000,86000000,1.0,0.0,1.0,22,3.0,48.0
51000000000,208163000,1.0,1.0,1.0,42,5.0,245.0
8800000000,114285000,1.0,1.0,1.0,172,2.0,77.0
17500000000,175000000,1.0,1.0,1.0,177,2.0,100.0
24000000000,218181000,1.0,1.0,1.0,78,13.0,110.0
29500000000,163888000,1.0,1.0,1.0,181,1.0,180.0
4450000000,52352000,0.0,1.0,1.0,182,2.0,85.0
2470000000,61750000,0.0,0.0,0.0,94,2.0,40.0
2750000000,42968000,1.0,1.0,0.0,59,1.0,64.0
7450000000,99333000,1.0,1.0,1.0,39,5.0,75.0
2200000000,70967000,0.0,0.0,1.0,154,2.0,31.0
14200000000,118333000,1.0,1.0,1.0,68,4.0,120.0
13000000000,86666000,1.0,1.0,1.0,17,8.0,150.0
40000000000,200000000,1.0,1.0,1.0,37,5.0,200.0
75000000000,250000000,1.0,1.0,1.0,42,1.0,300.0
54000000000,348387000,1.0,1.0,1.0,178,6.0,155.0
2500000000,56818000,0.0,1.0,1.0,26,2.0,44.0
10500000000,140000000,1.0,1.0,1.0,68,1.0,75.0
5150000000,76865000,1.0,0.0,1.0,0,4.0,67.0
220000000,3235000,0.0,1.0,1.0,3,1.0,68.0
3000000000,46153000,0.0,0.0,1.0,40,1.0,65.0
43000000000,330769000,1.0,1.0,1.0,37,5.0,130.0
7500000000,125000000,1.0,1.0,1.0,1,3.0,60.0
26500000000,207031000,1.0,1.0,1.0,31,3.0,128.0
90000000000,450000000,1.0,1.0,1.0,84,5.0,200.0
15000000000,142857000,1.0,1.0,1.0,17,10.0,105.0
21000000000,182608000,1.0,1.0,1.0,23,2.0,115.0
41000000000,182222000,1.0,1.0,1.0,33,1.0,225.0
7200000000,72000000,1.0,0.0,1.0,26,1.0,100.0
80000000000,301886000,1.0,1.0,1.0,33,4.0,265.0
11400000000,95000000,1.0,1.0,1.0,17,2.0,120.0
6500000000,76470000,0.0,1.0,1.0,183,0.0,85.0
7140000000,85000000,1.0,1.0,1.0,108,2.0,84.0
2500000000,40322000,1.0,1.0,1.0,184,1.0,62.0
7850000000,87222000,1.0,1.0,1.0,185,1.0,90.0
7050000000,105223000,0.0,1.0,1.0,25,1.0,67.0
9200000000,92000000,1.0,1.0,1.0,82,3.0,100.0
2450000000,52127000,0.0,0.0,1.0,7,2.0,47.0
5650000000,104629000,1.0,1.0,1.0,12,5.0,54.0
9000000000,132352000,0.0,1.0,1.0,166,1.0,68.0
19000000000,139705000,1.0,1.0,1.0,20,3.0,136.0
1600000000,29090000,1.0,1.0,1.0,3,4.0,55.0
2800000000,34567000,1.0,1.0,1.0,141,10.0,38.0
1850000000,35576000,0.0,0.0,0.0,187,3.0,54.0
6000000000,85714000,0.0,1.0,1.0,86,1.0,70.0
29400000000,196000000,1.0,1.0,1.0,138,2.0,150.0
13700000000,134313000,1.0,1.0,1.0,146,6.0,102.0
9000000000,126760000,1.0,1.0,1.0,20,4.0,71.0
32000000000,202531000,1.0,1.0,1.0,75,4.0,158.0
84400000000,392558000,1.0,1.0,1.0,33,3.0,210.0
8050000000,84736000,1.0,1.0,1.0,21,2.0,95.0
1380000,11000,1.0,1.0,1.0,153,1.0,125.0
6600000000,73333000,1.0,1.0,1.0,0,2.0,90.0
14300000000,164367000,1.0,1.0,1.0,125,2.0,90.0
12200000000,106086000,1.0,1.0,1.0,17,10.0,115.0
19800000000,165000000,1.0,1.0,1.0,35,1.0,120.0
14000000000,175000000,1.0,1.0,1.0,36,2.0,80.0
44500000000,240540000,1.0,1.0,1.0,35,1.0,185.0
20500000000,157692000,1.0,1.0,1.0,9,1.0,130.0
43000000000,220512000,1.0,1.0,1.0,23,5.0,195.0
3850000000,66379000,1.0,1.0,1.0,10,4.0,58.0
85000000000,272435000,1.0,1.0,1.0,36,6.0,310.0
6600000000,106451000,1.0,1.0,1.0,76,2.0,64.0
4500000000,75000000,1.0,1.0,1.0,0,2.0,60.0
2112000000,32000000,1.0,0.0,1.0,29,2.0,66.0
7310000000,90246000,1.0,1.0,1.0,189,3.0,81.0
2900000000,67441000,0.0,0.0,1.0,51,2.0,43.0
16200000000,180000000,1.0,1.0,1.0,6,7.0,90.0
2080000000,46222000,0.0,0.0,1.0,34,2.0,45.0
23950000000,184230000,1.0,1.0,1.0,20,5.0,130.0
10320000000,120000000,1.0,1.0,1.0,76,3.0,86.0
38500000000,220000000,1.0,1.0,1.0,18,4.0,175.0
32000000000,266666000,1.0,1.0,1.0,37,3.0,120.0
3750000000,51369000,1.0,1.0,1.0,40,2.0,73.0
78500000000,394472000,1.0,1.0,1.0,78,7.0,199.0
2600000000,63414000,0.0,0.0,1.0,121,3.0,41.0
4400000000,83018000,0.0,1.0,1.0,24,1.0,53.0
22000000000,244444000,1.0,1.0,1.0,33,4.0,90.0
4200000000,57534000,1.0,1.0,1.0,40,3.0,73.0
21500000000000,179166666000,1.0,1.0,1.0,19,3.0,120.0
3200000000,76190000,0.0,0.0,1.0,58,1.0,42.0
6950000000,99285000,1.0,1.0,1.0,58,1.0,70.0
9200000000,98924000,1.0,1.0,1.0,1,1.0,93.0
4300000000,82692000,0.0,1.0,1.0,24,1.0,52.0
3200000000,61538000,0.0,0.0,1.0,21,2.0,52.0
20000000000,153846000,1.0,1.0,1.0,19,5.0,130.0
8360000000,34833000,1.0,1.0,1.0,32,17.0,240.0
6250000000,86805000,1.0,1.0,1.0,111,3.0,72.0
3800000000,79166000,1.0,0.0,1.0,55,4.0,48.0
6400000000,100000000,1.0,1.0,1.0,57,5.0,64.0
9290000000,127260000,1.0,1.0,1.0,111,4.0,75.0
25500000000,182142000,1.0,1.0,1.0,42,4.0,140.0
6500000000,66326000,1.0,1.0,1.0,41,14.0,98.0
12500000000,140449000,1.0,1.0,1.0,5,3.0,89.0
24500000000,171328000,1.0,1.0,1.0,191,2.0,143.0
50000000000,303030000,0.0,1.0,1.0,78,1.0,165.0
2100000000,28000000,0.0,1.0,1.0,3,2.0,75.0
8250000000,75000000,1.0,1.0,1.0,72,4.0,110.0
3700000000,67272000,0.0,1.0,1.0,24,1.0,55.0
6650000000,88666000,1.0,1.0,1.0,55,2.0,75.0
19500000000,205263000,1.0,1.0,1.0,67,2.0,95.0
53900000000,299444000,1.0,1.0,1.0,42,5.0,180.0
13800000000,120000000,1.0,0.0,1.0,78,1.0,115.0
14760000000,180000000,1.0,1.0,0.0,148,2.0,82.0
28500000000,139024000,1.0,1.0,1.0,67,3.0,205.0
2700000000,58695000,0.0,0.0,1.0,108,3.0,46.0
26000000000,192592000,1.0,1.0,1.0,192,4.0,135.0
46000000000,248648000,1.0,1.0,1.0,84,3.0,185.0
15500000000,124000000,0.0,1.0,1.0,99,3.0,125.0
10530000000,90000000,1.0,1.0,1.0,17,15.0,117.0
10000000000,147058000,0.0,1.0,0.0,193,2.0,68.0
8600000000,138709000,1.0,1.0,1.0,19,4.0,62.0
6200000000,77500000,1.0,1.0,0.0,10,2.0,80.0
10550000000,159848000,1.0,1.0,1.0,36,5.0,66.0
15800000000,105333000,1.0,1.0,1.0,194,3.0,150.0
49000000000,251282000,1.0,1.0,1.0,46,4.0,195.0
70000000000,294117000,1.0,1.0,1.0,33,5.0,238.0
34000000000,251851000,1.0,1.0,1.0,138,4.0,135.0
4000000000,83333000,1.0,1.0,1.0,24,4.0,48.0
26500000000,139473000,1.0,1.0,1.0,25,5.0,190.0
11400000000,103636000,1.0,1.0,1.0,24,3.0,110.0
16000000000,163265000,1.0,1.0,1.0,20,3.0,100.0
38500000000,199481000,1.0,1.0,1.0,73,1.0,193.0
9750000000,92857000,1.0,1.0,1.0,52,4.0,105.0
4350000000,75000000,1.0,1.0,1.0,174,4.0,60.0
100100000000,370740000,1.0,1.0,1.0,33,4.0,270.0
5150000000,103000000,1.0,0.0,1.0,134,3.0,50.0
7750000000,87078000,1.0,1.0,1.0,51,5.0,89.0
20500000000,205000000,1.0,1.0,1.0,118,4.0,100.0
2464000000,32000000,1.0,1.0,1.0,29,3.0,77.0
11000000000,104761000,1.0,1.0,1.0,22,4.0,105.0
39500000000,240853000,1.0,1.0,1.0,125,3.0,164.0
5800000000,103571000,0.0,0.0,1.0,90,3.0,56.0
37400000000,220000000,1.0,1.0,1.0,75,2.0,170.0
9800000000,168965000,1.0,1.0,1.0,20,4.0,58.0
2430000000,54000000,1.0,0.0,1.0,108,4.0,45.0
4880000000,78709000,1.0,0.0,1.0,80,1.0,62.0
6200000000,82666000,1.0,1.0,1.0,111,3.0,75.0
48000000000,160000000,1.0,1.0,1.0,67,2.0,300.0
12900000000,109322000,1.0,1.0,1.0,19,1.0,118.0
3500000000,54687000,0.0,0.0,1.0,195,4.0,64.0
22000000000,203703000,1.0,1.0,1.0,46,3.0,108.0
750000000,13157000,1.0,1.0,1.0,17,13.0,50.0
13650000000,130000000,0.0,1.0,1.0,78,4.0,105.0
19200000000,137142000,1.0,1.0,1.0,33,3.0,140.0
6300000000,90000000,0.0,0.0,1.0,6,3.0,70.0
8100000000,70434000,1.0,1.0,0.0,137,6.0,115.0
2750000000,67073000,0.0,0.0,1.0,27,2.0,41.0
13400000000,142553000,1.0,1.0,1.0,113,5.0,94.0
7800000000,114705000,1.0,1.0,1.0,8,2.0,67.0
16500000000,187500000,1.0,1.0,1.0,18,5.0,88.0
6350000000,85810000,1.0,0.0,0.0,9,4.0,74.0
16500000000,206250000,1.0,1.0,1.0,18,5.0,80.0
14800000000,134545000,1.0,1.0,1.0,97,2.0,110.0
26500000000,192028000,1.0,1.0,1.0,31,3.0,138.0
100000,0,1.0,1.0,1.0,46,2.0,115.0
10790000000,130000000,1.0,1.0,1.0,146,1.0,83.0
3800000000,79166000,1.0,1.0,0.0,196,3.0,48.0
3550000000,47333000,1.0,1.0,1.0,124,5.0,75.0
7050000000,91558000,1.0,1.0,1.0,39,1.0,77.0
9750000000,92857000,1.0,1.0,1.0,0,3.0,105.0
13000000000,111111000,1.0,1.0,1.0,147,5.0,117.0
42900000000,297916000,1.0,1.0,1.0,78,4.0,144.0
15400000000,183333000,1.0,1.0,1.0,20,3.0,84.0
12600000000,180000000,1.0,1.0,1.0,6,1.0,70.0
37000000000,284615000,1.0,1.0,1.0,33,3.0,130.0
3120000000,51147000,1.0,1.0,1.0,197,4.0,61.0
46000000000,306666000,1.0,1.0,1.0,33,4.0,150.0
6000000000,82191000,1.0,1.0,1.0,11,1.0,73.0
8200000000,106493000,0.0,1.0,1.0,172,1.0,77.0
16000000000,59259000,0.0,0.0,1.0,183,1.0,270.0
3980000000,81224000,1.0,1.0,1.0,121,4.0,49.0
3100000000,83783000,0.0,0.0,1.0,121,1.0,37.0
60000000000,272727000,1.0,1.0,1.0,84,5.0,220.0
19500000000,146616000,1.0,1.0,1.0,198,9.0,133.0
9400000000,103296000,1.0,1.0,1.0,166,5.0,91.0
9000000000,81818000,1.0,1.0,1.0,32,5.0,105.0
11300000000,116494000,1.0,1.0,1.0,199,4.0,97.0
11440000000,88000000,1.0,1.0,1.0,58,6.0,130.0
4950000000,78571000,0.0,0.0,1.0,200,1.0,63.0
12000000000,80000000,1.0,1.0,1.0,129,1.0,150.0
7550000000,94375000,1.0,1.0,1.0,131,1.0,80.0
1958000000,31079000,1.0,1.0,1.0,29,3.0,63.0
2750000000,80882000,1.0,1.0,1.0,108,1.0,34.0
3700000000,52857000,0.0,0.0,1.0,201,1.0,70.0
7600000000,76000000,1.0,1.0,1.0,27,3.0,100.0
2250000000,53571000,0.0,0.0,0.0,202,3.0,42.0
8550000000,95000000,1.0,1.0,1.0,30,4.0,90.0
13000000000,135416000,1.0,1.0,0.0,153,2.0,96.0
7800000000,84782000,1.0,1.0,0.0,30,2.0,93.0
2600000000,37142000,1.0,1.0,1.0,3,2.0,70.0
4680000000,72000000,1.0,1.0,0.0,137,2.0,65.0
7100000000,67619000,1.0,1.0,1.0,137,2.0,105.0
70000000000,350000000,1.0,1.0,1.0,33,4.0,200.0
8950000000,111875000,1.0,1.0,1.0,80,2.0,80.0
8500000000,62962000,1.0,1.0,0.0,137,6.0,135.0
7100000000,109230000,0.0,1.0,1.0,100,1.0,65.0
27000000000,150000000,1.0,1.0,1.0,46,3.0,180.0
20700000000,243529000,1.0,1.0,1.0,70,5.0,85.0
26500000000,176666000,1.0,1.0,1.0,70,4.0,150.0
15650000000,144907000,1.0,1.0,1.0,54,4.0,108.0
6000000000,76923000,0.0,0.0,1.0,194,2.0,78.0
1000,0,1.0,1.0,1.0,108,1.0,34.0
16300000000,145535000,1.0,1.0,1.0,113,4.0,112.0
5650000000,97413000,0.0,0.0,0.0,24,1.0,58.0
12000000000,100000000,0.0,0.0,0.0,23,2.0,120.0
124000000000,310000000,1.0,1.0,1.0,135,9.0,400.0
52500000000,250000000,1.0,1.0,1.0,35,2.0,210.0
17500000000,134615000,1.0,1.0,1.0,9,5.0,130.0
13500000000,75842000,1.0,1.0,0.0,193,1.0,178.0
13200000000,162962000,1.0,1.0,1.0,78,4.0,81.0
7800000000,97500000,1.0,1.0,1.0,3,2.0,80.0
5900000000,78666000,1.0,1.0,1.0,21,1.0,75.0
4788000000,38000000,1.0,1.0,1.0,188,3.0,126.0
15900000000,157425000,1.0,1.0,1.0,97,4.0,101.0
2750000000,72368000,0.0,1.0,1.0,27,0.0,38.0
26000000000,208000000,1.0,1.0,1.0,54,1.0,135.0
12800000000,121904000,1.0,1.0,1.0,140,4.0,105.0
13500000000,127358000,1.0,1.0,1.0,5,3.0,106.0
65000000000,240740000,1.0,1.0,1.0,46,4.0,270.0
14300000000,109160000,1.0,1.0,1.0,131,2.0,131.0
525000000,7000000,1.0,1.0,1.0,11,5.0,75.0
3300000000,66000000,0.0,0.0,0.0,55,3.0,50.0
18000000000,128571000,1.0,1.0,1.0,76,3.0,140.0
9500000000,83333000,1.0,1.0,1.0,82,6.0,114.0
17800000000,191397000,1.0,1.0,1.0,70,2.0,93.0
31500000000,210000000,1.0,1.0,1.0,35,4.0,150.0
5250000000,83333000,1.0,1.0,1.0,26,4.0,63.0
34000000000,193181000,1.0,1.0,1.0,9,4.0,176.0
15000000000,150000000,1.0,1.0,1.0,5,4.0,100.0
8600000000,55483000,1.0,1.0,1.0,139,3.0,155.0
4950000000,60365000,1.0,0.0,1.0,27,5.0,82.0
3100000000,53448000,1.0,0.0,0.0,122,5.0,58.0
2100000000,37500000,0.0,1.0,1.0,21,0.0,55.0
2540000000,29882000,1.0,1.0,1.0,4,2.0,85.0
4000000000,72727000,0.0,1.0,1.0,131,2.0,55.0
3750000000,60483000,0.0,0.0,1.0,34,2.0,25.0
4015000000,55000000,1.0,1.0,1.0,29,5.0,73.0
5350000000,83593000,1.0,1.0,1.0,26,4.0,64.0
4500000000,95744000,1.0,1.0,1.0,111,1.0,47.0
3350000000,67000000,1.0,0.0,1.0,24,3.0,50.0
6750000000,55785000,1.0,1.0,1.0,17,6.0,121.0
49000000000,188461000,1.0,1.0,1.0,53,2.0,260.0
3750000000,75000000,0.0,0.0,1.0,26,3.0,50.0
46500000000,298076000,1.0,1.0,1.0,162,2.0,156.0
3880000000,77600000,1.0,1.0,1.0,201,4.0,50.0
33000000000,270491000,1.0,1.0,1.0,84,4.0,120.0
3600000000,66666000,0.0,1.0,1.0,24,3.0,54.0
6550000000,81875000,1.0,0.0,1.0,39,4.0,80.0
14380000000,159777000,1.0,1.0,1.0,192,2.0,90.0
1800000000,31034000,1.0,1.0,1.0,70,2.0,58.0
11900000000,119000000,1.0,0.0,1.0,148,4.0,100.0
2150000000,39090000,1.0,1.0,1.0,3,1.0,55.0
1600000000,31372000,1.0,1.0,1.0,29,3.0,51.0
17200000000,138709000,1.0,1.0,1.0,90,3.0,124.0
30450000000,148536000,1.0,1.0,1.0,134,4.0,205.0
17200000000,139837000,1.0,1.0,1.0,148,3.0,123.0
9100000000,79824000,1.0,1.0,1.0,17,4.0,114.0
2150000000,30714000,0.0,1.0,1.0,11,2.0,70.0
5487000000,88500000,1.0,1.0,1.0,111,3.0,62.0
1960000000,14000000,1.0,1.0,1.0,11,6.0,140.0
3600000000,69230000,0.0,0.0,1.0,24,1.0,52.0
8100000000,95294000,0.0,0.0,0.0,177,2.0,85.0
12800000000,172972000,0.0,1.0,1.0,191,0.0,74.0
8700000000,129850000,1.0,1.0,1.0,25,3.0,67.0
15390000000,152376000,1.0,1.0,1.0,20,3.0,101.0
3970000000,76346000,1.0,0.0,1.0,24,2.0,52.0
21000000000,210000000,1.0,1.0,1.0,148,5.0,97.0
5250000000,90517000,1.0,0.0,1.0,102,1.0,58.0
26360000000,137291000,1.0,1.0,1.0,1,2.0,192.0
2030000000,27066000,1.0,1.0,1.0,11,10.0,75.0
9800000000,106521000,1.0,1.0,1.0,204,1.0,92.0
5100000000,82258000,1.0,0.0,1.0,111,4.0,62.0
1900000000,38775000,1.0,0.0,1.0,164,2.0,49.0
11500000000,130681000,1.0,1.0,1.0,68,17.0,88.0
2900000000,58000000,1.0,1.0,1.0,143,2.0,50.0
3800000000,47500000,0.0,1.0,1.0,144,1.0,80.0
3000000000,55555000,0.0,1.0,1.0,203,2.0,54.0
16000000000,160000000,1.0,1.0,1.0,67,1.0,100.0
8400000000,103703000,1.0,1.0,1.0,125,0.0,80.0
8000000000,126984000,1.0,1.0,1.0,167,4.0,63.0
9000000000,128571000,1.0,1.0,1.0,19,3.0,70.0
9995000000,124937000,1.0,1.0,1.0,68,3.0,80.0
7300000000,79347000,0.0,1.0,1.0,91,3.0,92.0
11700000000,90000000,0.0,1.0,1.0,47,4.0,130.0
4100000000,64062000,1.0,1.0,0.0,203,1.0,64.0
8100000000,96428000,1.0,1.0,1.0,206,5.0,84.0
8300000000,92222000,1.0,1.0,1.0,17,8.0,90.0
8892000000,78000000,1.0,1.0,0.0,171,1.0,114.0
56000000000,233333000,1.0,1.0,1.0,33,4.0,240.0
9200000000,105747000,0.0,1.0,1.0,68,2.0,87.0
10000000000,149253000,1.0,1.0,1.0,36,4.0,67.0
9350000000,126351000,1.0,1.0,1.0,64,4.0,74.0
3000000000,37500000,1.0,1.0,1.0,12,7.0,82.0
8900000000,118666000,1.0,1.0,1.0,172,1.0,75.0
66000000000,300000000,1.0,1.0,1.0,78,6.0,250.0
34200000000,184864000,1.0,1.0,1.0,36,5.0,185.0
6350000000,79375000,0.0,1.0,1.0,141,1.0,80.0
10500000000,126506000,1.0,1.0,1.0,91,3.0,84.0
14300000000,83139000,0.0,1.0,1.0,6,2.0,172.0
7750000000,62000000,1.0,1.0,1.0,17,4.0,125.0
8470000000,121000000,1.0,1.0,1.0,8,2.0,70.0
10800000000,94736000,0.0,0.0,1.0,79,0.0,114.0
